REGIST_DT,PRDUCT,PRSRV_PD,MAIN_FNCTN,SUNGSANG,INTAKE_HINT1,SRV_USE,STTEMNT_NO,DISTB_PD,BASE_STANDARD,COMPANY_NM,STDR_STND,IMAGE_URL
20151001,아이조아 루테인 8플러스,① 직사광선을 받지 않는 실온에 보관합니다.,"눈건강
에너지생성
면역기능
세포보호",적갈색의 연질캡슐,"① 과다 섭취 시 일시적으로 피부가 황색으로 변할 수 있음
② 임신, 수유부나 의약품을 섭취하시는 분은 섭취 전 전문가와 상담하여 주십시오.
③ 특이체질, 알레르기체질인 경우에는 의사와 상담 후 섭취여부를 결정하십시오.
④ 섭취량 및 섭취방법을 확인한 후 섭취하십시오.
⑤ 섭취 전에 유통기한을 확인 후 섭취하십시오. 또한 유통기한이 경과한 제품은 섭취하지 마십시오.
⑦ 이상증상이 생길 경우 섭취를 중단하고, 전문의와 상담하시거나 고객상담실로 문의하시기 바랍니다.","1일 1회, 1회 1캡슐을 물과 함께 섭취합니다.","헥산(mg/kg):5.0 이하
납(mg/kg):1.0 이하
카드뮴(mg/kg):1.0 이하
총수은(mg/kg):0.5 이하
총비소(mg/kg):1.0 이하
초산에틸(mg/kg):50.0 이하",제조일로부터 24개월,"루테인:표시량 (20.0mg/500mg)의 80~120% 이어야 한다.
비타민A:표시량 (700.0㎍ RE/500mg)의 80~150% 이어야 한다.
비타민C:표시량 (30.0mg/500mg)의 80~150% 이어야 한다.
비타민E:표시량 (11.0mg α-TE/500mg)의 80~150% 이어야 한다.
비타민B1:표시량 (1.2mg/500mg)의 80~180% 이어야 한다.
비타민B2:표시량 (1.4mg/500mg)의 80~180% 이어야 한다.
비타민B6:표시량 (1.5mg/500mg)의 80~150% 이어야 한다.
아연:표시량 (8.5mg/500mg)의 80~150% 이어야 한다.",티지알앤,"1. 병포장(PE, PET)/500mgX30캡슐(15g), 60캡슐(30g), 90캡슐(45g), 120캡슐(60g), 180캡슐(90g)등  2. PTP포장/500mgX10캡슐(5g)",http://img.danawa.com/prod_img/500000/098/678/img/3678098_1.jpg?shrink=160:160&_v=20190102145755
20151022,아이클리어,"① 직사광선을 받지 아니하는 서늘한 곳에서 보관 및 유통하시고, 어린이의 손에닿지 않도록 주의하시기 바랍니다.","눈건강
세포보호
혈행개선",이미 이취가 없는 적색 내용물을 함유한 적갈색 연질캡슐,"① 과다 섭취 시 일시적으로 피부가 황색으로 변할 수 있음
② 임신, 수유부나 의약품을 섭취하시는 분은 섭취 전 전문가와 상담하여 주십시오.
③ 특이체질, 알레르기체질인 경우에는 의사와 상담 후 섭취여부를 결정하십시오.
④ 섭취량 및 섭취방법을 확인한 후 섭취하십시오.
⑤ 섭취 전에 유통기한을 확인 후 섭취하십시오. 또한 유통기한이 경과한 제품은 섭취하지 마십시오.
⑦ 이상증상이 생길 경우 섭취를 중단하고, 전문의와 상담하시거나 고객상담실로 문의하시기 바랍니다.","1일 1회, 1회 1캡슐 씩 충분한 물과 함께 섭취하십시오.","헥산(mg/kg):5.0 이하
납(mg/kg):1.0 이하
카드뮴(mg/kg):1.0 이하
총수은(mg/kg):0.5 이하
총비소(mg/kg):1.0 이하",제조일로부터 24개월까지 (유통기한 설정 사유 : 별첨),"EPA와 DHA의 합:표시량의 80 ~ 120 % (표시량 600 mg / 1,050 mg)
루테인:표시량의 80 ~ 120 % (표시량 20 mg / 1,050 mg)
비타민A:표시량의 80 ~ 150 % ( 표시량 700 ㎍RE / 1,050 mg )
비타민E:표시량의 80 ~ 150 % ( 표시량 11 mgα-TE / 1,050 mg )",종근당건강,"1,050 mg × 10, 20, 30, 40, 45, 50, 60, 90, 120, 150, 180, 210, 240, 300, 360, 420, 480, 540,600캡슐",http://img.danawa.com/prod_img/500000/675/650/img/5650675_1.jpg?shrink=160:160&_v=20180614153552
20180824,아이클리어 2.0버전,"① 제품은 직사광선을 피해 실온에서 보관 유통하십시오.   
② 제품 개봉 후에는 흡습되지 않게 밀봉하여 보관하십시오.","눈건강
세포보호
면역기능",암적색의 점조성 내용물을 함유한 적갈색의 연질캡슐,"① 과다 섭취 시 일시적으로 피부가 황색으로 변할 수 있음 
② β-카로틴의 흡수를 저해할 수 있음","1일 1회, 1회 1캡슐(0.4g)을 충분한 물과 함께 섭취하십시오.","납(mg/kg):1.0 이하
카드뮴(mg/kg):1.0 이하 
총수은(mg/kg):1.0 이하
총비소(mg/kg):1.0 이하
헥산(mg/kg):5.0 이하",제조일부터 24개월,"루테인:표시량(20 mg/0.4g)의 80~120%
아스타잔틴:표시량(6 mg/0.4g)의 80~120%
비타민C:표시량(30 mg/0.4g)의 80~150%
비타민E:표시량(11 mg α-TE/0.4g)의 80~150%
아연:표시량(8.5 mg/0.4g)의 80~150%
비타민A:표시량(700 ㎍RE/0.4g)의 80~150%",종근당건강,"12 g(400 mg×30캡슐), 60캡슐 등",http://img.danawa.com/prod_img/500000/961/912/img/6912961_1.jpg?shrink=160:160&_v=20190329190631
20160804,아이클리어 마스터,"① 직사광선을 받지 아니하는 서늘한 곳에서 보관 및 유통하시고, 어린이의 손에 닿지 않도록 주의하시기 바랍니다.","눈건강
세포보호",적색의 내용물을 함유한 적갈색의 연질캡슐,"① 과다 섭취 시 일시적으로 피부가 황색으로 변할 수 있음
② 임신, 수유부나 의약품을 섭취하시는 분은 섭취 전 전문가와 상담하여 주십시오.
③ 특이체질, 알레르기체질인 경우에는 의사와 상담 후 섭취여부를 결정하십시오.
④ 섭취량 및 섭취방법을 확인한 후 섭취하십시오.
⑤ 섭취 전에 유통기한을 확인 후 섭취하십시오. 또한 유통기한이 경과한 제품은 섭취하지 마십시오.
⑦ 이상증상이 생길 경우 섭취를 중단하고, 전문의와 상담하시거나 고객상담실로 문의하시기 바랍니다.","1일 2회, 1회 1캡슐을 물과 함께 섭취하십시오.","헥산(mg/kg):5.0 이하
납(mg/kg):1.0 이하
카드뮴(mg/kg):1.0 이하
총비소(mg/kg):1.0 이하 
총수은(mg/kg):0.5 이하",제조일로부터 24개월,"EPA와 DHA의 합:표시량의 80 ~ 120 % ( 표시량 600 mg / 1,400 mg )
루테인:표시량의 80 ~ 120 % (표시량 20 mg / 1,400 mg)
비타민A:표시량의 80 ~ 150 % (표시량 700 μgRE / 1,400 mg)
비타민E:표시량의 80 ~ 150 % (표시량 11 mg α-TE / 1,400 mg)",종근당건강,"700 mg x 10, 20, 30, 40, 45, 50, 60, 90, 100, 112, 120, 150, 160, 180, 200, 210, 240, 270, 300, 330, 360, 400, 420, 450, 480, 540, 600, 720 캡슐",http://img.danawa.com/prod_img/500000/152/908/img/4908152_1.jpg?shrink=160:160&_v=20180614153848
20180717,아이편안 루테인지아잔틴,"① 제품은 직사광선을 피하고, 실온에서 보관 유통하십시오.   
② 제품 개봉 후에는 흡습되지 않게 밀봉하여 보관하십시오.","에너지생성
눈건강
세포보호
면역기능",적색 점조성 내용물을 함유한 암갈색 연질캡슐,"① 영·유아, 어린이, 임산부 및 수유부, 수술전후 환자는 섭취에 주의
② 과다 섭취 시 일시적으로 피부가 황색으로 변할 수 있음
③ 특정 성분에 알레르기가 있으신 분은 원료명을 확인 후 섭취하십시오.      
④ 개봉 또는 섭취 시 포장재에 의해 상처를 입을 수 있으니 주의하시기 바랍니다.","1일 1회, 1회 1캡슐(0.5g)을 충분한 물과 함께 섭취하십시오.","납(mg/kg):0.5 이하
총비소(mg/kg):0.1 이하
카드뮴(mg/kg):0.1 이하
총수은(mg/kg):0.1 이하
헥산(mg/kg):5.0 이하",제조일부터 24개월,"루테인:표시량(18.181 mg/0.5g)의 80~120%
지아잔틴:표시량(1.818 mg/0.5g)의 80~120%
셀렌:표시량(16.5 ㎍/0.5g)의 80~150%
비타민E:표시량(3.3 mg α-TE/0.5g)의 80~150%
아연:표시량(2.55 mg/0.5g)의 80~150%
비타민A:표시량(210 ㎍RE/0.5g)의 80~150%
비타민B1:표시량(0.36 mg/0.5g)의 80~180%
비타민B2:표시량(0.42 mg/0.5g)의 80~180%",휴럼,"75g(500mg×150캡슐), 100g(200캡슐), 125g(250캡슐), 150g(300캡슐) 등",http://img.danawa.com/prod_img/500000/714/501/img/6501714_1.jpg?shrink=160:160&_v=20190604174623
20190307,아이포커스,"① 직사광선을 받지 아니하는 서늘한 곳에서 보관 및 유통하시고, 어린이의 손에 닿지 않도록 주의하시기 바랍니다.","눈건강
세포보호
뼈형성",적색의 내용물을 함유한 검정색 투명의 연질캡슐,"① 특이체질, 알레르기 체질의 경우 성분을 확인하시고 섭취하여 주시기 바랍니다.
② 어린이의 경우 섭취 시 목에 걸릴 우려가 있으니 보호자의 지도하에 섭취하십시오.
③ 과다 섭취 시 일시적으로 피부가 황색으로 변할 수 있습니다.
④ β-카로틴의 흡수를 저해할 수 있습니다.","1일 1회, 1회 1캡슐(1캡슐 당 400 mg)을 충분한 물과 함께 섭취하십시오.","납(mg/kg):1.0 이하
카드뮴(mg/kg):1.0 이하
총수은(mg/kg):1.0 이하
총비소(mg/kg):1.0 이하
헥산(mg/kg):5.0 이하",제조일로부터 24개월까지,"루테인:표시량의 80 ~ 120 % (표시량 20 mg / 400 mg)
아스타잔틴:표시량의 80 ~ 120 % (표시량 6 mg / 400 mg)
비타민D:표시량의 80 ~ 180 % (표시량 10 μg / 400 mg)
비타민E:표시량의 80 ~ 150 % (표시량 11 mgα-TE / 400 mg)",안국건강,"400 mg × 10, 20, 30, 40, 45, 50, 60, 90, 112, 120, 150, 180, 210, 240, 300, 360, 400, 480, 540, 600캡슐 등",http://img.danawa.com/prod_img/500000/340/545/img/7545340_1.jpg?shrink=160:160&_v=20190326134501
20160517,안국 루테인 미니 100,① 고온다습한 곳과 직사광선을 피해 습기가 적고 건조한 곳에 보관하십시오.,눈건강,"이미, 이취가 없는 적색의 내용물을 함유한 적갈색의 타원형 연질캡슐","① 과다 섭취 시 일시적으로 피부가 황색으로 변할 수 있음
② 임신, 수유부나 의약품을 섭취하시는 분은 섭취 전 전문가와 상담하여 주십시오.
③ 특이체질, 알레르기체질인 경우에는 의사와 상담 후 섭취여부를 결정하십시오.
④ 섭취량 및 섭취방법을 확인한 후 섭취하십시오.
⑤ 섭취 전에 유통기한을 확인 후 섭취하십시오. 또한 유통기한이 경과한 제품은 섭취하지 마십시오.
⑦ 이상증상이 생길 경우 섭취를 중단하고, 전문의와 상담하시거나 고객상담실로 문의하시기 바랍니다.","1일 1회, 1회 1캡슐을 충분한 물과 함께 섭취하십시오.","납(mg/kg):1.0 이하
카드뮴(mg/kg):1.0 이하
총수은(mg/kg):1.0 이하
총비소(mg/kg):1.0 이하
헥산(mg/kg):5.0 이하
초산에틸(mg/kg):50.0 이하",제조일로부터 24개월,루테인:표시량의 80 ~ 120%,안국건강,"100mg X 10, 15, 30, 50, 60, 90, 100, 120, 150, 18010, 20, 50, 100, 200, 500 캡슐 등",http://img.danawa.com/prod_img/500000/721/181/img/4181721_1.jpg?shrink=160:160&_v=20180523152828
20170110,안국 쏘팔메토 전립선건강,"① 고온다습한 곳과 직사광선을 피하여 습기가 적고 건조한 곳에 보관하십시오.
② 영유아와 어린이의 손이 닿지 않는 곳에 보관하십시오.",전립선건강,"이미, 이취가 없고 고유의 향미가 있는 미황색의 오일을 함유한 적갈색의 타원형 연질캡슐","① 메스꺼움 등 소화계통의 불편함과 설사를 유발할 수 있음
② 임신, 수유부나 의약품을 섭취하시는 분은 섭취 전 전문가와 상담하여 주십시오.
③ 특이체질, 알레르기체질인 경우에는 의사와 상담 후 섭취여부를 결정하십시오.
④ 섭취량 및 섭취방법을 확인한 후 섭취하십시오.
⑤ 섭취 전에 유통기한을 확인 후 섭취하십시오. 또한 유통기한이 경과한 제품은 섭취하지 마십시오.
⑦ 이상증상이 생길 경우 섭취를 중단하고, 전문의와 상담하시거나 고객상담실로 문의하시기 바랍니다.","1일 1회, 1회 1캡슐을 충분한 물과 함께 섭취하십시오.","납(mg/kg):1.0 이하
카드뮴(mg/kg):1.0 이하
총수은(mg/kg):1.0 이하
총비소(mg/kg):1.0 이하",제조일로부터 24개월,로르산:표시량(115mg/411mg)의80~120%,안국건강,"411mg×10,15,20,30,40,60,80,90,100,120,140,180,200,240,300,360 캡슐 등",http://img.danawa.com/prod_img/500000/898/968/img/7968898_1.jpg?shrink=500:500
20190905,안국눈에좋은루테인플러스,"① 수분 및 열에 의해 영향을 받을 수 있으므로 직사광선을 피해 서늘한 곳에 보관하십시오. 
② 어린이 손에 닿지 않는 곳에 보관하십시오.","눈건강
에너지생성
세포보호
면역기능
뼈형성",빨강 주황색 유상 내용물을 함유한 암갈색의 연질캡슐,"① 섭취 시 목에 걸릴 수 있으므로 반드시 물과 함께 섭취하십시오. 
② 섭취 시 위장장애, 소화불량의 증상이 있을 경우 섭취를 중단하십시오.
③ 개인의 신체 상태에 따라 이상 증상이 생길 경우 섭취를 중단하십시오.
④ 섭취 전 제품에 이상이 있는 경우 섭취를 금하십시오.
⑤ 특정 원료 성분에 알레르기 체질은 원료 성분을 확인 후 섭취하십시오.
⑥ 과다 섭취 시 일시적으로 피부가 황색으로 변할 수 있습니다.","1일 1회, 1회 1캡슐을 충분한 물과 함께 섭취하십시오.","납(mg/kg):1.0 이하
카드뮴(mg/kg):1.0 이하
총수은(mg/kg):1.0 이하
총비소(mg/kg):1.0 이하
헥산(mg/kg):5.0 이하",제조일로부터 2년,"루테인:표시량(20mg/500mg)의 80~120%
베타카로틴:표시량(1mg/500mg)의 80~150%
비타민E:표시량(3.3mg α-TE/500mg)의 80~150%
아연:표시량(2.55mg/500mg)의 80~150%
셀렌:표시량(16.5ug/500mg)의 80~150%
구리:표시량(0.24mg/500mg)의 80~150%
망간:표시량(0.9mg/500mg)의 80~150%",안국건강,"500mg * 6, 10, 18, 30, 45, 60, 90, 120, 135, 150, 180, 270, 300, 360, 450, 500, 540, 750, 1000캡슐 등",http://img.danawa.com/prod_img/500000/257/944/img/6944257_1.jpg?shrink=160:160&_v=20190326141100
20180509,안국더퍼스트루테인,"① 수분 및 열에 의해 영향을 받을 수 있으므로 직사광선을 피해 서늘한 곳에 보관하십시오.    
② 어린이 손에 닿지 않는 곳에 보관하십시오.",눈건강,적갈색의 내용물을 함유한 암갈색의 연질캡슐,"① 과다 섭취 시 일시적으로 피부가 황색으로 변할 수 있음
② 임신, 수유부나 의약품을 섭취하시는 분은 섭취 전 전문가와 상담하여 주십시오.
③ 특이체질, 알레르기체질인 경우에는 의사와 상담 후 섭취여부를 결정하십시오.
④ 섭취량 및 섭취방법을 확인한 후 섭취하십시오.
⑤ 섭취 전에 유통기한을 확인 후 섭취하십시오. 또한 유통기한이 경과한 제품은 섭취하지 마십시오.
⑦ 이상증상이 생길 경우 섭취를 중단하고, 전문의와 상담하시거나 고객상담실로 문의하시기 바랍니다.","1일 1회, 1회 1캡슐을 충분한 물과 함께 섭취하십시오.","납(mg/kg):1.0 이하
카드뮴(mg/kg):1.0 이하
총수은(mg/kg):1.0 이하
총비소(mg/kg):1.0 이하
헥산(mg/kg):5.0 이하",제조일로부터 2년,루테인:표시량(20mg/100mg)의 80~120%,안국건강,"100mg * 6, 10, 18, 30, 45, 60, 90, 120, 135, 150, 180, 270, 300, 360, 450, 500, 540, 750, 1000캡슐 등",http://img.danawa.com/prod_img/500000/478/957/img/6957478_1.jpg?shrink=160:160&_v=20190102165614
20161007,안국밀크씨슬,"① 수분 및 열에 의해 품질에 영향을 받을 수 있으므로 직사광선을 피해 서늘한 곳에 보관하십시오.  
② 어린이 손에 닿지 않는 곳에 보관하십시오.","에너지생성
세포보호
간건강",황갈색의 유상내용물을 함유한 암갈색의 연질캡슐.,"① 알레르기 반응이 나타나는 경우에는 섭취 중단 
② 설사, 위통, 복부팽만 등의 위장관계 장애가 나타나는 경우에는 섭취에 주의","1일 1회, 1회 1캡슐을 충분한 물과 함께 섭취하십시오.","납(mg/kg):1.0 이하
카드뮴(mg/kg):0.5 이하
총수은(mg/kg):0.5 이하
총비소(mg/kg):1.0 이하",제조일로부터 2년.,"실리마린:표시량(130mg/800mg)의 80~120%
비타민B1:표시량(0.36mg/800mg)의 80~180%
비타민B2:표시량(0.42mg/800mg)의 80~180%
비타민E:표시량(3.3mg α-TE/800mg)의 80~150%
셀렌:표시량(16.5ug/800mg)의 80~150% ",안국건강,"800mg * 6, 10, 20, 30, 60, 90, 120, 150, 180, 210, 270, 360, 420,  480, 540, 600캡슐 등",http://img.danawa.com/prod_img/500000/094/628/img/3628094_1.jpg?shrink=500:500&_v=20181129113115
20180824,안국아이노우,"① 수분 및 열에 의해 영향을 받을 수 있으므로 직사광선을 피해 서늘한 곳에 보관하십시오. 
② 어린이 손에 닿지 않는 곳에 보관하십시오.","눈건강
세포보호
면역기능
혈행개선",주황색 내용물을 함유한 암갈색의 연질캡슐,"① 임산부, 수유부, 어린이 및 수술전후 환자는 섭취에 주의 
② 의약품(항응고제) 복용 시 섭취에 주의
","1일 1회, 1회 1캡슐을 충분한 물과 함께 섭취하십시오.","깅콜릭산(mg/kg):5.0 이하
납(mg/kg):1.0 이하
카드뮴(mg/kg):1.0 이하
총수은(mg/kg):1.0 이하
총비소(mg/kg):1.0 이하
헥산(mg/kg):5.0 이하",제조일로부터 2년.,"플라보놀배당체:표시량(30mg/600mg)의 80~120% 
루테인:표시량(20mg/600mg)의 80~120%
비타민E:표시량(3.3mg α-TE/600mg)의 80~150%
아연:표시량(2.55mg/600mg)의 80~150%
셀렌:표시량(16.5ug/600mg)의 80~150%",안국건강,"600mg*6, 10, 18, 30, 45, 60, 90, 120, 135, 150, 180, 270, 300, 360, 450, 500, 540, 750, 1000캡슐 등",http://img.danawa.com/prod_img/500000/948/939/img/8939948_1.jpg?shrink=160:160&_v=20190731174842
20190326,알티지 오메가-3 플래티넘,"① 직사광선을 받지 아니하는 서늘한 곳에서 보관 및 유통하시고, 어린이의 손에 닿지 않도록 주의하시기 바랍니다.","눈건강
세포보호
혈행개선","이미, 이취가 없고 고유의 향미가 있는 황색의 오일을 함유한 투명한 연질캡슐","① 특이체질이거나 알레르기 체질이신 분은 섭취 전에 반드시 원료(성분)를 확인하고, 섭취하여 주시기 바랍니다.
② 질병으로 인하여 치료 중인 분은 섭취 전 의사와 상담하십시오.
③ 유통기한을 확인하시기 바라며, 섭취량 및 섭취방법을 준수하시기 바랍니다.
④ 임산부와 수유부는 섭취 전 의사와 상담이 필요합니다.
⑤ 본 제품은 섭취자의 신체 상태에 따라 반응에 차이가 있을 수 있습니다.","1일 1회, 1회 2캡슐을 충분한 물과 함께 섭취하십시오.","납(mg/kg):1.0 이하
카드뮴(mg/kg):1.0 이하
총수은(mg/kg):1.0 이하
총비소(mg/kg):1.0 이하",제조일로부터 24개월,"EPA와 DHA의 합:표시량(1,000 mg / 1,258 mg) 의 80% ~ 120 %
비타민E:표시량(3.3 mg α- TE / 1,258 mg)의 80% ~ 150 %",헬스밸런스,"629 mg X  10, 15, 20, 30, 50, 60, 90, 100, 120, 150, 180 캡슐 등",http://img.danawa.com/prod_img/500000/471/857/img/5857471_1.jpg?shrink=500:500
